关卡,蓝球,红球,绿球,黄球,紫球,橙球,黑球,白球,总行数,石头,雪块,炸弹,彩虹球,燃烧瓶,蓝分裂球,红分裂球,绿分裂球,黄分裂球,紫分裂球,钥匙,锁定球,收集目标1,收集目标2,发射球数量,通关率,漩涡球,藤蔓精灵,虫洞对,黑洞,地雷,繁殖球,花苞球,精灵茧,透明球,晶光炮,风眼出口,毒液附着,冰凌附着,气泡护盾附着,蜘蛛,彩云,多精灵救援目标,彩虹棱镜球,关卡类型,玩法模式,单精灵救援,限时球,棋盘遮挡
557,0,0,15,32,16,16,16,0,15,0,22,0,0,1,0,0,0,1,0,0,0,Y:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
558,0,0,14,14,30,15,15,0,15,0,22,0,0,0,0,0,0,0,1,1,10,P:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
559,0,0,29,14,14,14,15,0,15,0,22,0,0,1,0,0,0,0,0,1,10,G:29,雪球:22,46,47.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
560,0,0,13,25,12,12,12,0,15,1,22,1,0,2,0,0,0,2,0,2,20,Y:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
561,0,0,0,34,16,17,17,16,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,41,62.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
562,0,0,0,16,34,16,17,17,15,0,22,0,0,0,0,0,0,0,1,0,0,P:39,雪球:22,42,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
563,0,0,0,23,11,11,11,11,15,0,22,0,0,0,0,0,0,0,0,0,0,Y:23,雪球:22,33,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,yumi,0,none
564,0,0,0,17,33,16,16,16,15,0,22,1,0,1,0,0,0,0,0,0,0,P:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
565,0,0,0,34,16,17,17,16,15,1,22,0,0,0,0,0,0,1,0,0,0,Y:39,雪球:22,42,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
566,30,0,0,0,15,14,15,15,15,0,22,0,1,0,0,0,0,0,0,1,10,B:30,雪球:22,46,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
567,16,0,0,0,32,16,16,15,15,0,22,0,0,1,0,0,0,0,1,0,0,P:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
568,30,0,0,0,15,15,14,14,15,0,22,0,0,0,1,0,0,0,0,1,10,B:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
569,14,0,0,0,29,14,15,14,15,0,22,0,0,1,0,0,0,0,0,1,10,P:29,雪球:22,46,47.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
570,25,0,0,0,12,12,13,12,15,1,22,1,0,2,2,0,0,0,0,2,20,B:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
571,34,17,0,0,0,17,16,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,41,62.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
572,16,34,0,0,0,17,17,16,15,0,22,0,0,0,0,1,0,0,0,0,0,R:39,雪球:22,42,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
573,31,15,0,0,0,15,16,15,15,0,22,0,0,0,0,0,0,0,0,1,10,B:31,雪球:22,46,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
574,16,33,0,0,0,16,16,17,15,0,22,1,0,1,0,0,0,0,0,0,0,R:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
575,34,17,0,0,0,17,16,16,15,1,22,0,0,0,1,0,0,0,0,0,0,B:39,雪球:22,42,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
576,15,14,30,0,0,0,15,15,15,0,22,0,1,0,0,0,0,0,0,1,10,G:30,雪球:22,46,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
577,32,16,16,0,0,0,15,16,15,0,22,0,0,1,1,0,0,0,0,0,0,B:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
578,15,30,15,0,0,0,14,14,15,0,22,0,0,0,0,1,0,0,0,1,10,R:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
579,14,15,29,0,0,0,14,14,15,0,22,0,0,1,0,0,0,0,0,1,10,G:29,雪球:22,46,47.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
580,25,12,12,0,0,0,13,12,15,1,22,1,0,2,2,0,0,0,0,2,20,B:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
581,33,16,16,16,0,0,0,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:33,雪球:22,44,62.0%,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
582,16,34,17,17,0,0,0,16,15,0,22,0,0,0,0,1,0,0,0,0,0,R:39,雪球:22,42,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
583,15,15,31,16,0,0,0,15,15,0,22,0,0,0,0,0,0,0,0,1,10,G:31,雪球:22,46,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
584,16,16,16,33,0,0,0,17,15,0,22,1,0,1,0,0,0,0,0,0,0,Y:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
585,34,17,17,16,0,0,0,16,15,1,22,0,0,0,1,0,0,0,0,0,0,B:39,雪球:22,42,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
586,21,10,10,11,11,0,0,0,15,0,22,0,1,0,0,0,0,0,0,0,0,B:21,雪球:22,33,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,milu,0,none
587,16,32,16,15,16,0,0,0,15,0,22,0,0,1,0,1,0,0,0,0,0,R:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
588,15,15,30,14,14,0,0,0,15,0,22,0,0,0,0,0,1,0,0,1,10,G:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
589,14,15,14,29,14,0,0,0,15,0,22,0,0,1,0,0,0,0,0,1,10,Y:29,雪球:22,46,47.6%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
590,12,12,13,12,25,0,0,0,15,1,22,1,0,2,0,0,0,0,2,2,20,P:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
591,0,17,16,34,16,17,0,0,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,41,62.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,shot_limited,-,0,per_attempt_no_repeat
592,0,17,17,16,34,16,0,0,15,0,22,0,0,0,0,0,0,0,1,0,0,P:39,雪球:22,42,60.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
593,0,31,15,16,15,15,0,0,15,0,22,0,0,0,0,0,0,0,0,1,10,R:31,雪球:22,46,58.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
594,0,16,33,16,17,16,0,0,15,0,22,1,0,1,0,0,0,0,0,0,0,G:33,雪球:22,42,56.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
595,0,17,16,34,16,17,0,0,15,1,22,0,0,0,0,0,0,1,0,0,0,Y:39,雪球:22,42,54.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
596,0,0,15,30,15,15,14,0,15,0,22,0,1,0,0,0,0,0,0,1,10,Y:30,雪球:22,46,53.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
597,0,0,15,16,32,16,16,0,15,0,22,0,0,1,0,0,0,0,1,0,0,P:37,雪球:22,43,51.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
598,0,0,30,14,14,15,15,0,15,0,22,0,0,0,0,0,1,0,0,1,10,G:35,雪球:22,46,49.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
599,0,0,11,21,10,10,11,0,15,0,22,0,0,0,0,0,0,0,0,0,0,Y:21,雪球:22,35,47.6%,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,lumi,0,none
600,0,0,13,12,25,12,12,0,15,1,22,1,0,2,0,0,0,0,2,2,20,P:35,雪球:22,46,45.8%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
601,0,0,0,34,16,17,17,16,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,58.0%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
602,0,0,0,16,34,16,17,17,15,0,22,0,0,1,0,0,0,0,0,0,0,P:34,雪球:22,42,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
603,0,0,0,34,16,16,16,17,15,0,22,1,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
604,0,0,0,17,34,16,16,16,15,0,22,0,0,1,0,0,0,0,0,0,0,P:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
605,0,0,0,34,16,17,17,16,15,1,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
606,33,0,0,0,16,16,16,16,15,0,22,0,0,2,0,0,0,0,0,0,0,B:33,雪球:22,42,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
607,16,0,0,0,32,16,15,15,15,0,22,1,0,2,0,0,0,0,0,0,0,P:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
608,32,0,0,0,16,16,16,15,15,0,22,0,0,2,0,0,0,0,0,0,0,B:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
609,15,0,0,0,31,15,16,15,15,0,22,0,0,2,0,0,0,0,0,0,0,P:31,雪球:22,45,43.6%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
610,31,0,0,0,15,15,15,15,15,1,22,1,0,2,0,0,0,0,0,0,0,B:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
611,34,17,0,0,0,17,16,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,41,58.0%,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
612,16,34,0,0,0,17,17,16,15,0,22,0,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
613,34,16,0,0,0,16,17,16,15,0,22,1,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
614,16,34,0,0,0,16,16,17,15,0,22,0,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
615,34,17,0,0,0,17,16,16,15,1,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
616,33,16,16,0,0,0,16,16,15,0,22,0,0,2,0,0,0,0,0,0,0,B:33,雪球:22,42,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
617,16,32,15,0,0,0,15,16,15,0,22,1,0,2,0,0,0,0,0,0,0,R:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
618,16,16,32,0,0,0,16,15,15,0,22,0,0,2,0,0,0,0,0,0,0,G:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
619,31,15,16,0,0,0,15,15,15,0,22,0,0,2,0,0,0,0,0,0,0,B:31,雪球:22,45,43.6%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
620,15,31,15,0,0,0,15,15,15,1,22,1,0,2,0,0,0,0,0,0,0,R:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
621,34,17,17,16,0,0,0,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,58.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
622,16,34,17,17,0,0,0,16,15,0,22,0,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
623,16,16,34,17,0,0,0,16,15,0,22,1,0,1,0,0,0,0,0,0,0,G:34,雪球:22,42,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
624,16,16,16,34,0,0,0,17,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
625,23,11,11,11,0,0,0,11,15,1,22,0,0,0,0,0,0,0,0,0,0,B:23,雪球:22,33,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,noya,0,none
626,33,16,16,16,16,0,0,0,15,0,22,0,0,2,0,0,0,0,0,0,0,B:33,雪球:22,42,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
627,16,32,15,15,16,0,0,0,15,0,22,1,0,2,0,0,0,0,0,0,0,R:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
628,16,16,32,16,15,0,0,0,15,0,22,0,0,2,0,0,0,0,0,0,0,G:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
629,15,16,15,31,15,0,0,0,15,0,22,0,0,2,0,0,0,0,0,0,0,Y:31,雪球:22,45,43.6%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
630,15,15,15,15,31,0,0,0,15,1,22,1,0,2,0,0,0,0,0,0,0,P:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
631,0,17,16,34,16,17,0,0,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,41,58.0%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
632,0,17,17,16,34,16,0,0,15,0,22,0,0,1,0,0,0,0,0,0,0,P:34,雪球:22,42,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
633,0,34,16,17,16,16,0,0,15,0,22,1,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
634,0,16,34,16,17,16,0,0,15,0,22,0,0,1,0,0,0,0,0,0,0,G:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
635,0,17,16,34,16,17,0,0,15,1,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
636,0,0,16,16,33,16,16,0,15,0,22,0,0,2,0,0,0,0,0,0,0,P:33,雪球:22,42,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
637,0,0,32,15,16,16,15,0,15,0,22,1,0,2,0,0,0,0,0,0,0,G:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
638,0,0,16,32,15,16,16,0,15,0,22,0,0,2,0,0,0,0,0,0,0,Y:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
639,0,0,15,15,31,15,16,0,15,0,22,0,0,2,0,0,0,0,0,0,0,P:31,雪球:22,45,43.6%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
640,0,0,31,15,15,15,15,0,15,1,22,1,0,2,0,0,0,0,0,0,0,G:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
641,0,0,0,34,16,17,17,16,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,58.0%,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
642,0,0,0,11,23,11,11,11,15,0,22,0,0,0,0,0,0,0,0,0,0,P:23,雪球:22,33,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,flora,0,none
643,0,0,0,34,16,16,16,17,15,0,22,1,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
644,0,0,0,17,34,16,16,16,15,0,22,0,0,1,0,0,0,0,0,0,0,P:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
645,0,0,0,34,16,17,17,16,15,1,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
646,33,0,0,0,16,16,16,16,15,0,22,0,0,2,0,0,0,0,0,0,0,B:33,雪球:22,42,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
647,16,0,0,0,32,16,15,15,15,0,22,1,0,2,0,0,0,0,0,0,0,P:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
648,32,0,0,0,16,16,16,15,15,0,22,0,0,2,0,0,0,0,0,0,0,B:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
649,15,0,0,0,31,15,16,15,15,0,22,0,0,2,0,0,0,0,0,0,0,P:31,雪球:22,45,43.6%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
650,31,0,0,0,15,15,15,15,15,1,22,1,0,2,0,0,0,0,0,0,0,B:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
651,34,17,0,0,0,17,16,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,58.0%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
652,16,34,0,0,0,17,17,16,15,0,22,0,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
653,34,16,0,0,0,16,17,16,15,0,22,1,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
654,16,34,0,0,0,16,16,17,15,0,22,0,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
655,34,17,0,0,0,17,16,16,15,1,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
656,16,33,16,0,0,0,16,16,15,0,22,0,0,2,0,0,0,0,0,0,0,R:33,雪球:22,42,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
657,16,15,32,0,0,0,15,16,15,0,22,1,0,2,0,0,0,0,0,0,0,G:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
658,32,16,16,0,0,0,16,15,15,0,22,0,0,2,0,0,0,0,0,0,0,B:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
659,15,31,16,0,0,0,15,15,15,0,22,0,0,2,0,0,0,0,0,0,0,R:31,雪球:22,45,43.6%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
660,15,15,31,0,0,0,15,15,15,1,22,1,0,2,0,0,0,0,0,0,0,G:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
661,34,17,17,16,0,0,0,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,41,58.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
662,16,34,17,17,0,0,0,16,15,0,22,0,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
663,11,11,22,11,0,0,0,11,15,0,22,1,0,0,0,0,0,0,0,0,0,G:22,雪球:22,33,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,loco,0,none
664,16,16,16,34,0,0,0,17,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
665,34,17,17,16,0,0,0,16,15,1,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
666,33,16,16,16,16,0,0,0,15,0,22,0,0,2,0,0,0,0,0,0,0,B:33,雪球:22,42,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
667,16,32,15,15,16,0,0,0,15,0,22,1,0,2,0,0,0,0,0,0,0,R:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
